Sr.no,imdb_id,tags,lemmatized_tags,lemmatized_tags_str,Vectorized_Tokens
35,tt5525846,Yeh Hai India  Gavie ChahalMohan AgasheMohan JoshiLom Harsh 2017 Regular Movie ActionAdventureDrama Not Adult 4,"['Yeh', 'Hai', 'India', 'Gavie', 'ChahalMohan', 'AgasheMohan', 'JoshiLom', 'Harsh', '2017', 'Regular', 'Movie', 'ActionAdventureDrama', 'Not', 'Adult', '4']",yeh hai india gavie chahalmohan agashemohan joshilom harsh 2017 regular movie actionadventuredrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
36,tt8268972,Khamoshi  Prabhu DevaTamannaah BhatiaBhoomika Chawla 2019 Regular Movie HorrorThriller Not Adult 5,"['Khamoshi', 'Prabhu', 'DevaTamannaah', 'BhatiaBhoomika', 'Chawla', '2019', 'Regular', 'Movie', 'HorrorThriller', 'Not', 'Adult', '5']",khamoshi prabhu devatamannaah bhatiabhoomika chawla 2019 regular movie horrorthriller not adult 5,[0. 0. 0. ... 0. 0. 0.]
37,tt8983202,Kabir Singh  Shahid KapoorKiara AdvaniSoham MajumdarArjan BajwaSuresh OberoiKamini KaushalAdil HussainNikita DuttaAmit SharmaAnurag AroraDolly MattooAanchal ChauhanSuparna MarwahSwati Seth 2019 Long Movie DramaRomance Not Adult 3,"['Kabir', 'Singh', 'Shahid', 'KapoorKiara', 'AdvaniSoham', 'MajumdarArjan', 'BajwaSuresh', 'OberoiKamini', 'KaushalAdil', 'HussainNikita', 'DuttaAmit', 'SharmaAnurag', 'AroraDolly', 'MattooAanchal', 'ChauhanSuparna', 'MarwahSwati', 'Seth', '2019', 'Long', 'Movie', 'DramaRomance', 'Not', 'Adult', '3']",kabir singh shahid kapoorkiara advanisoham majumdararjan bajwasuresh oberoikamini kaushaladil hussainnikita duttaamit sharmaanurag aroradolly mattooaanchal chauhansuparna marwahswati seth 2019 long movie dramaromance not adult 3,[0. 0. 0. ... 0. 0. 0.]
38,tt10324144,Article 15  Ayushmann KhurranaNassarManoj PahwaKumud MishraIsha TalwarSayani GuptaMohammed Zeeshan AyyubSubhrajyoti BaratSushil PandeyAakash DabhadeAshish VermaRonjini ChakrabortyVeenSumbul Touqueer 2019 Regular Movie CrimeDrama Not Adult 1,"['Article', '15', 'Ayushmann', 'KhurranaNassarManoj', 'PahwaKumud', 'MishraIsha', 'TalwarSayani', 'GuptaMohammed', 'Zeeshan', 'AyyubSubhrajyoti', 'BaratSushil', 'PandeyAakash', 'DabhadeAshish', 'VermaRonjini', 'ChakrabortyVeenSumbul', 'Touqueer', '2019', 'Regular', 'Movie', 'CrimeDrama', 'Not', 'Adult', '1']",article 15 ayushmann khurrananassarmanoj pahwakumud mishraisha talwarsayani guptamohammed zeeshan ayyubsubhrajyoti baratsushil pandeyaakash dabhadeashish vermaronjini chakrabortyveensumbul touqueer 2019 regular movie crimedrama not adult 1,[0. 0. 0. ... 0. 0. 0.]
39,tt8130558,One Day Justice Delivered  Anupam KherKumud MishraEsha GuptaZakir HussainRajesh SharmaMurli SharmaDeepshika Nagpal 2019 Regular Movie ActionCrimeThriller Not Adult 4,"['One', 'Day', 'Justice', 'Delivered', 'Anupam', 'KherKumud', 'MishraEsha', 'GuptaZakir', 'HussainRajesh', 'SharmaMurli', 'SharmaDeepshika', 'Nagpal', '2019', 'Regular', 'Movie', 'ActionCrimeThriller', 'Not', 'Adult', '4']",one day justice delivered anupam kherkumud mishraesha guptazakir hussainrajesh sharmamurli sharmadeepshika nagpal 2019 regular movie actioncrimethriller not adult 4,[0. 0. 0. ... 0. 0. 0.]
40,tt6862542,Hume Tumse Pyaar Kitna  Karanvir BohraPriya Banerjee 2019 Regular Movie ActionDramaRomance Not Adult 4,"['Hume', 'Tumse', 'Pyaar', 'Kitna', 'Karanvir', 'BohraPriya', 'Banerjee', '2019', 'Regular', 'Movie', 'ActionDramaRomance', 'Not', 'Adult', '4']",hume tumse pyaar kitna karanvir bohrapriya banerjee 2019 regular movie actiondramaromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
41,tt7485048,Super 30  Hrithik RoshanMrunal ThakurNandish SinghVirendra SaxenaSadhana SinghAditya SrivastavaSanket DeshpandePankaj TripathiVaibhav GuptaAli HajiRajesh SharmaDeepali KumarChittaranjan GiriGanesh Kumar 2019 Long Movie BiographyDrama Not Adult 1,"['Super', '30', 'Hrithik', 'RoshanMrunal', 'ThakurNandish', 'SinghVirendra', 'SaxenaSadhana', 'SinghAditya', 'SrivastavaSanket', 'DeshpandePankaj', 'TripathiVaibhav', 'GuptaAli', 'HajiRajesh', 'SharmaDeepali', 'KumarChittaranjan', 'GiriGanesh', 'Kumar', '2019', 'Long', 'Movie', 'BiographyDrama', 'Not', 'Adult', '1']",super 30 hrithik roshanmrunal thakurnandish singhvirendra saxenasadhana singhaditya srivastavasanket deshpandepankaj tripathivaibhav guptaali hajirajesh sharmadeepali kumarchittaranjan giriganesh kumar 2019 long movie biographydrama not adult 1,[0. 0. 0. ... 0. 0. 0.]
42,tt8897986,Family of Thakurganj  Jimmy SheirgillMahie GillNandish SinghPranati Rai PrakashSaurabh ShuklaSudhir PandeySupriya PilgaonkarPavan MalhotraYashpal SharmaMukesh TiwariRaj ZutshiSalil AcharyaShivika RishiLokesh Tilakdhari 2019 Regular Movie ActionDrama Not Adult 2,"['Family', 'Thakurganj', 'Jimmy', 'SheirgillMahie', 'GillNandish', 'SinghPranati', 'Rai', 'PrakashSaurabh', 'ShuklaSudhir', 'PandeySupriya', 'PilgaonkarPavan', 'MalhotraYashpal', 'SharmaMukesh', 'TiwariRaj', 'ZutshiSalil', 'AcharyaShivika', 'RishiLokesh', 'Tilakdhari', '2019', 'Regular', 'Movie', 'ActionDrama', 'Not', 'Adult', '2']",family thakurganj jimmy sheirgillmahie gillnandish singhpranati rai prakashsaurabh shuklasudhir pandeysupriya pilgaonkarpavan malhotrayashpal sharmamukesh tiwariraj zutshisalil acharyashivika rishilokesh tilakdhari 2019 regular movie actiondrama not adult 2,[0. 0. 0. ... 0. 0. 0.]
43,tt8869978,Batla House  John AbrahamNora FatehiMrunal ThakurRajesh SharmaRavi KishanSonam AroraSahidur RahamanManish ChaudharyAnil RastogiKranti Prakash JhaAmruta SantAnil KhopkarAditi GulatiJitendra Trehan 2019 Regular Movie ActionDramaThriller Not Adult 3,"['Batla', 'House', 'John', 'AbrahamNora', 'FatehiMrunal', 'ThakurRajesh', 'SharmaRavi', 'KishanSonam', 'AroraSahidur', 'RahamanManish', 'ChaudharyAnil', 'RastogiKranti', 'Prakash', 'JhaAmruta', 'SantAnil', 'KhopkarAditi', 'GulatiJitendra', 'Trehan', '2019', 'Regular', 'Movie', 'ActionDramaThriller', 'Not', 'Adult', '3']",batla house john abrahamnora fatehimrunal thakurrajesh sharmaravi kishansonam arorasahidur rahamanmanish chaudharyanil rastogikranti prakash jhaamruta santanil khopkaraditi gulatijitendra trehan 2019 regular movie actiondramathriller not adult 3,[0. 0. 0. ... 0. 0. 0.]
44,tt8206760,Jhootha Kahin Ka  Rishi KapoorJimmy SheirgillSunny Singh NijjarOmkar KapoorNimisha MehtaRucha VaidyaManoj JoshiLillete DubeyRajesh SharmaGurbachan SinghRakesh BediNeelu KohliShobha SinghSunny Leone 2019 Regular Movie Comedy Not Adult 5,"['Jhootha', 'Kahin', 'Ka', 'Rishi', 'KapoorJimmy', 'SheirgillSunny', 'Singh', 'NijjarOmkar', 'KapoorNimisha', 'MehtaRucha', 'VaidyaManoj', 'JoshiLillete', 'DubeyRajesh', 'SharmaGurbachan', 'SinghRakesh', 'BediNeelu', 'KohliShobha', 'SinghSunny', 'Leone', '2019', 'Regular', 'Movie', 'Comedy', 'Not', 'Adult', '5']",jhootha kahin ka rishi kapoorjimmy sheirgillsunny singh nijjaromkar kapoornimisha mehtarucha vaidyamanoj joshilillete dubeyrajesh sharmagurbachan singhrakesh bedineelu kohlishobha singhsunny leone 2019 regular movie comedy not adult 5,[0. 0. 0. ... 0. 0. 0.]
45,tt8108196,Judgementall Hai Kya  Kangana RanautRajkummar RaoAmyra DasturAmrita PuriJimmy Sheirgill 2019 Regular Movie ComedyDramaThriller Not Adult 3,"['Judgementall', 'Hai', 'Kya', 'Kangana', 'RanautRajkummar', 'RaoAmyra', 'DasturAmrita', 'PuriJimmy', 'Sheirgill', '2019', 'Regular', 'Movie', 'ComedyDramaThriller', 'Not', 'Adult', '3']",judgementall hai kya kangana ranautrajkummar raoamyra dasturamrita purijimmy sheirgill 2019 regular movie comedydramathriller not adult 3,[0. 0. 0. ... 0. 0. 0.]
46,tt7189494,Chicken Curry Law  Natalia JanoszekAshutosh RanaMakrand DeshpandeNivedita BhattacharyaMukesh HariawalaZakir HussainAman Verma 2019 Regular Movie Drama Not Adult 4,"['Chicken', 'Curry', 'Law', 'Natalia', 'JanoszekAshutosh', 'RanaMakrand', 'DeshpandeNivedita', 'BhattacharyaMukesh', 'HariawalaZakir', 'HussainAman', 'Verma', '2019', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",chicken curry law natalia janoszekashutosh ranamakrand deshpandenivedita bhattacharyamukesh hariawalazakir hussainaman verma 2019 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
47,tt7881524,Arjun Patiala  Diljit DosanjhKriti SanonVarun SharmaRonit RoySeema BhargavaMohammed Zeeshan AyyubAmit Mehra 2019 Regular Movie ActionComedy Not Adult 5,"['Arjun', 'Patiala', 'Diljit', 'DosanjhKriti', 'SanonVarun', 'SharmaRonit', 'RoySeema', 'BhargavaMohammed', 'Zeeshan', 'AyyubAmit', 'Mehra', '2019', 'Regular', 'Movie', 'ActionComedy', 'Not', 'Adult', '5']",arjun patiala diljit dosanjhkriti sanonvarun sharmaronit royseema bhargavamohammed zeeshan ayyubamit mehra 2019 regular movie actioncomedy not adult 5,[0. 0. 0. ... 0. 0. 0.]
48,tt8785426,Jabariya Jodi  Sidharth MalhotraParineeti ChopraJaved JaffreySanjay MishraAparshakti Khurana 2019 Regular Movie ActionComedyDrama Not Adult 5,"['Jabariya', 'Jodi', 'Sidharth', 'MalhotraParineeti', 'ChopraJaved', 'JaffreySanjay', 'MishraAparshakti', 'Khurana', '2019', 'Regular', 'Movie', 'ActionComedyDrama', 'Not', 'Adult', '5']",jabariya jodi sidharth malhotraparineeti choprajaved jaffreysanjay mishraaparshakti khurana 2019 regular movie actioncomedydrama not adult 5,[0. 0. 0. ... 0. 0. 0.]
49,tt7228072,Pranaam  Rajeev KhandelwalAtul KulkarniAbhimanyu SinghSamekshaVikram GokhaleAniruddh DaveApoorva AroraSM Zaheer 2019 Regular Movie ActionCrimeDrama Not Adult 4,"['Pranaam', 'Rajeev', 'KhandelwalAtul', 'KulkarniAbhimanyu', 'SinghSamekshaVikram', 'GokhaleAniruddh', 'DaveApoorva', 'AroraSM', 'Zaheer', '2019', 'Regular', 'Movie', 'ActionCrimeDrama', 'Not', 'Adult', '4']",pranaam rajeev khandelwalatul kulkarniabhimanyu singhsamekshavikram gokhaleaniruddh daveapoorva arorasm zaheer 2019 regular movie actioncrimedrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
50,tt8902990,The Sky Is Pink  Zaira WasimPriyanka ChopraFarhan AkhtarRohit Saraf 2019 Regular Movie DramaFamilyRomance Not Adult 3,"['The', 'Sky', 'Is', 'Pink', 'Zaira', 'WasimPriyanka', 'ChopraFarhan', 'AkhtarRohit', 'Saraf', '2019', 'Regular', 'Movie', 'DramaFamilyRomance', 'Not', 'Adult', '3']",the sky is pink zaira wasimpriyanka choprafarhan akhtarrohit saraf 2019 regular movie dramafamilyromance not adult 3,[0. 0. 0. ... 0. 0. 0.]
51,tt9248972,Mission Mangal  Akshay KumarVidya BalanNithya MenonTaapsee PannuSonakshi SinhaKirti KulhariHG DattatreyaSharman JoshiSanjay KapoorDalip TahilVikram GokhaleMohammed Zeeshan AyyubPurab Kohli 2019 Regular Movie DramaHistory Not Adult 3,"['Mission', 'Mangal', 'Akshay', 'KumarVidya', 'BalanNithya', 'MenonTaapsee', 'PannuSonakshi', 'SinhaKirti', 'KulhariHG', 'DattatreyaSharman', 'JoshiSanjay', 'KapoorDalip', 'TahilVikram', 'GokhaleMohammed', 'Zeeshan', 'AyyubPurab', 'Kohli', '2019', 'Regular', 'Movie', 'DramaHistory', 'Not', 'Adult', '3']",mission mangal akshay kumarvidya balannithya menontaapsee pannusonakshi sinhakirti kulharihg dattatreyasharman joshisanjay kapoordalip tahilvikram gokhalemohammed zeeshan ayyubpurab kohli 2019 regular movie dramahistory not adult 3,[0. 0. 0. ... 0. 0. 0.]
52,tt6836936,Saaho  Jacqueline FernandezShraddha KapoorPrabhasJackie ShroffMandira BediNeil Nitin MukeshChunky PandeyArun VijayMahesh ManjrekarEvelyn SharmaTinnu AnandMichael SegalPhilip FornahVennela Kishore 2019 Long Movie ActionThriller Not Adult 3,"['Saaho', 'Jacqueline', 'FernandezShraddha', 'KapoorPrabhasJackie', 'ShroffMandira', 'BediNeil', 'Nitin', 'MukeshChunky', 'PandeyArun', 'VijayMahesh', 'ManjrekarEvelyn', 'SharmaTinnu', 'AnandMichael', 'SegalPhilip', 'FornahVennela', 'Kishore', '2019', 'Long', 'Movie', 'ActionThriller', 'Not', 'Adult', '3']",saaho jacqueline fernandezshraddha kapoorprabhasjackie shroffmandira bedineil nitin mukeshchunky pandeyarun vijaymahesh manjrekarevelyn sharmatinnu anandmichael segalphilip fornahvennela kishore 2019 long movie actionthriller not adult 3,[0. 0. 0. ... 0. 0. 0.]
53,tt9248940,Dream Girl  Ayushmann KhurranaNushrat BharuchaAnnu KapoorRaj BhansaliManjot Singh 2019 Regular Movie ComedyRomance Not Adult 3,"['Dream', 'Girl', 'Ayushmann', 'KhurranaNushrat', 'BharuchaAnnu', 'KapoorRaj', 'BhansaliManjot', 'Singh', '2019', 'Regular', 'Movie', 'ComedyRomance', 'Not', 'Adult', '3']",dream girl ayushmann khurrananushrat bharuchaannu kapoorraj bhansalimanjot singh 2019 regular movie comedyromance not adult 3,[0. 0. 0. ... 0. 0. 0.]
54,tt8144834,Section 375  Akshaye KhannaRicha ChadhaMeera ChopraRahul BhatShriswaraKishore KadamKruttika DesaiSandhya MridulShrikant YadavVibhawari DeshpandeShama NivaneRajendra ShisatkarAnnuup ChoudhariShahnaaz Deshpande 2019 Regular Movie CrimeDrama Not Adult 1,"['Section', '375', 'Akshaye', 'KhannaRicha', 'ChadhaMeera', 'ChopraRahul', 'BhatShriswaraKishore', 'KadamKruttika', 'DesaiSandhya', 'MridulShrikant', 'YadavVibhawari', 'DeshpandeShama', 'NivaneRajendra', 'ShisatkarAnnuup', 'ChoudhariShahnaaz', 'Deshpande', '2019', 'Regular', 'Movie', 'CrimeDrama', 'Not', 'Adult', '1']",section 375 akshaye khannaricha chadhameera choprarahul bhatshriswarakishore kadamkruttika desaisandhya mridulshrikant yadavvibhawari deshpandeshama nivanerajendra shisatkarannuup choudharishahnaaz deshpande 2019 regular movie crimedrama not adult 1,[0. 0. 0. ... 0. 0. 0.]
55,tt8304386,The Zoya Factor  Sonam KapoorDulquer SalmaanSanjay Kapoor 2019 Regular Movie ComedyDramaRomance Not Adult 5,"['The', 'Zoya', 'Factor', 'Sonam', 'KapoorDulquer', 'SalmaanSanjay', 'Kapoor', '2019', 'Regular', 'Movie', 'ComedyDramaRomance', 'Not', 'Adult', '5']",the zoya factor sonam kapoordulquer salmaansanjay kapoor 2019 regular movie comedydramaromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
56,tt6978954,Pal Pal Dil Ke Paas  Karan DeolSahher BambbaSimone SinghSachin Khedekar 2019 Long Movie ActionDramaRomance Not Adult 5,"['Pal', 'Pal', 'Dil', 'Ke', 'Paas', 'Karan', 'DeolSahher', 'BambbaSimone', 'SinghSachin', 'Khedekar', '2019', 'Long', 'Movie', 'ActionDramaRomance', 'Not', 'Adult', '5']",pal pal dil ke paas karan deolsahher bambbasimone singhsachin khedekar 2019 long movie actiondramaromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
57,tt8706884,Prassthanam  Sanjay DuttJackie ShroffAli FazalManisha KoiralaChunky PandeySatyajeet DubeyAmyra Dastur 2019 Regular Movie ActionDrama Not Adult 4,"['Prassthanam', 'Sanjay', 'DuttJackie', 'ShroffAli', 'FazalManisha', 'KoiralaChunky', 'PandeySatyajeet', 'DubeyAmyra', 'Dastur', '2019', 'Regular', 'Movie', 'ActionDrama', 'Not', 'Adult', '4']",prassthanam sanjay duttjackie shroffali fazalmanisha koiralachunky pandeysatyajeet dubeyamyra dastur 2019 regular movie actiondrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
58,tt10816510,P Se Pyaar F Se Faraar  Bhavesh KumarJimmy SheirgillKumud MishraSanjay MishraGirish KulkarniZakir HussainBrijendra KalaAkhilendra MishraAsif BasraNeha Joshi 2019 Regular Movie CrimeDramaRomance Not Adult 2,"['P', 'Se', 'Pyaar', 'F', 'Se', 'Faraar', 'Bhavesh', 'KumarJimmy', 'SheirgillKumud', 'MishraSanjay', 'MishraGirish', 'KulkarniZakir', 'HussainBrijendra', 'KalaAkhilendra', 'MishraAsif', 'BasraNeha', 'Joshi', '2019', 'Regular', 'Movie', 'CrimeDramaRomance', 'Not', 'Adult', '2']",p se pyaar f se faraar bhavesh kumarjimmy sheirgillkumud mishrasanjay mishragirish kulkarnizakir hussainbrijendra kalaakhilendra mishraasif basraneha joshi 2019 regular movie crimedramaromance not adult 2,[0. 0. 0. ... 0. 0. 0.]
59,tt9378950,Ghost  Sanaya IraniShivam BhaargavaVikram BhattAmeet ChanaAnanya SenguptaCaroline WildeMonisha Hassen 2019 Regular Movie HorrorThriller Not Adult 1,"['Ghost', 'Sanaya', 'IraniShivam', 'BhaargavaVikram', 'BhattAmeet', 'ChanaAnanya', 'SenguptaCaroline', 'WildeMonisha', 'Hassen', '2019', 'Regular', 'Movie', 'HorrorThriller', 'Not', 'Adult', '1']",ghost sanaya iranishivam bhaargavavikram bhattameet chanaananya senguptacaroline wildemonisha hassen 2019 regular movie horrorthriller not adult 1,[0. 0. 0. ... 0. 0. 0.]
60,tt9420648,Bala  Ayushmann KhurranaBhumi PednekarYami GautamJaved JaffreySaurabh ShuklaSunita RajwarSeema BhargavaAbhishek BanerjeeDeepika ChikhaliaManoj PahwaSachin Chaudhary 2019 Regular Movie Comedy Not Adult 1,"['Bala', 'Ayushmann', 'KhurranaBhumi', 'PednekarYami', 'GautamJaved', 'JaffreySaurabh', 'ShuklaSunita', 'RajwarSeema', 'BhargavaAbhishek', 'BanerjeeDeepika', 'ChikhaliaManoj', 'PahwaSachin', 'Chaudhary', '2019', 'Regular', 'Movie', 'Comedy', 'Not', 'Adult', '1']",bala ayushmann khurranabhumi pednekaryami gautamjaved jaffreysaurabh shuklasunita rajwarseema bhargavaabhishek banerjeedeepika chikhaliamanoj pahwasachin chaudhary 2019 regular movie comedy not adult 1,[0. 0. 0. ... 0. 0. 0.]
61,tt11007050,Yaaram  Siddhanth KapoorPrateikAnita RajIshita RajSubha RajputNatasha Stankovic 2019 Regular Movie ComedyRomance Not Adult 4,"['Yaaram', 'Siddhanth', 'KapoorPrateikAnita', 'RajIshita', 'RajSubha', 'RajputNatasha', 'Stankovic', '2019', 'Regular', 'Movie', 'ComedyRomance', 'Not', 'Adult', '4']",yaaram siddhanth kapoorprateikanita rajishita rajsubha rajputnatasha stankovic 2019 regular movie comedyromance not adult 4,[0. 0. 0. ... 0. 0. 0.]
62,tt7721946,Housefull 4  Akshay KumarRiteish DeshmukhBobby DeolKriti SanonPooja HegdeKriti KharbandaRana DaggubatiSammy John HeaneySharad KelkarAakash DabhadeChunky PandeyRanjeetJohnny LeverSaurabh Sachdeva 2019 Regular Movie ActionComedyFantasy Not Adult 5,"['Housefull', '4', 'Akshay', 'KumarRiteish', 'DeshmukhBobby', 'DeolKriti', 'SanonPooja', 'HegdeKriti', 'KharbandaRana', 'DaggubatiSammy', 'John', 'HeaneySharad', 'KelkarAakash', 'DabhadeChunky', 'PandeyRanjeetJohnny', 'LeverSaurabh', 'Sachdeva', '2019', 'Regular', 'Movie', 'ActionComedyFantasy', 'Not', 'Adult', '5']",housefull 4 akshay kumarriteish deshmukhbobby deolkriti sanonpooja hegdekriti kharbandarana daggubatisammy john heaneysharad kelkaraakash dabhadechunky pandeyranjeetjohnny leversaurabh sachdeva 2019 regular movie actioncomedyfantasy not adult 5,[0. 0. 0. ... 0. 0. 0.]
63,tt8108206,Saand Ki Aankh  Taapsee PannuBhumi PednekarPrakash JhaViineet KumarPawan Chopra 2019 Regular Movie BiographyDrama Not Adult 1,"['Saand', 'Ki', 'Aankh', 'Taapsee', 'PannuBhumi', 'PednekarPrakash', 'JhaViineet', 'KumarPawan', 'Chopra', '2019', 'Regular', 'Movie', 'BiographyDrama', 'Not', 'Adult', '1']",saand ki aankh taapsee pannubhumi pednekarprakash jhaviineet kumarpawan chopra 2019 regular movie biographydrama not adult 1,[0. 0. 0. ... 0. 0. 0.]
64,tt8983180,Made in China  Rajkummar RaoMouni RoyBoman IraniParesh RawalGajraj RaoSumeet VyasAmyra Dastur 2019 Regular Movie ComedyDrama Not Adult 4,"['Made', 'China', 'Rajkummar', 'RaoMouni', 'RoyBoman', 'IraniParesh', 'RawalGajraj', 'RaoSumeet', 'VyasAmyra', 'Dastur', '2019', 'Regular', 'Movie', 'ComedyDrama', 'Not', 'Adult', '4']",made china rajkummar raomouni royboman iraniparesh rawalgajraj raosumeet vyasamyra dastur 2019 regular movie comedydrama not adult 4,[0. 0. 0. ... 0. 0. 0.]
65,tt11046300,Ujda Chaman  Sunny Singh NijjarMaanvi GagrooSaurabh ShuklaAtul KumarGrusha KapoorGagan AroraKarishma Sharma 2019 Regular Movie Comedy Not Adult 1,"['Ujda', 'Chaman', 'Sunny', 'Singh', 'NijjarMaanvi', 'GagrooSaurabh', 'ShuklaAtul', 'KumarGrusha', 'KapoorGagan', 'AroraKarishma', 'Sharma', '2019', 'Regular', 'Movie', 'Comedy', 'Not', 'Adult', '1']",ujda chaman sunny singh nijjarmaanvi gagroosaurabh shuklaatul kumargrusha kapoorgagan arorakarishma sharma 2019 regular movie comedy not adult 1,[0. 0. 0. ... 0. 0. 0.]
66,tt9176260,Bypass Road  Neil Nitin MukeshAdah SharmaGul PanagTaher ShabbirShama SikanderManish ChaudharyRajit Kapoor 2019 Regular Movie DramaThriller Not Adult 4,"['Bypass', 'Road', 'Neil', 'Nitin', 'MukeshAdah', 'SharmaGul', 'PanagTaher', 'ShabbirShama', 'SikanderManish', 'ChaudharyRajit', 'Kapoor', '2019', 'Regular', 'Movie', 'DramaThriller', 'Not', 'Adult', '4']",bypass road neil nitin mukeshadah sharmagul panagtaher shabbirshama sikandermanish chaudharyrajit kapoor 2019 regular movie dramathriller not adult 4,[0. 0. 0. ... 0. 0. 0.]
67,tt9179426,Satellite Shankar  Suraj PancholiAnil Reji 2019 Regular Movie ActionDrama Not Adult 5,"['Satellite', 'Shankar', 'Suraj', 'PancholiAnil', 'Reji', '2019', 'Regular', 'Movie', 'ActionDrama', 'Not', 'Adult', '5']",satellite shankar suraj pancholianil reji 2019 regular movie actiondrama not adult 5,[0. 0. 0. ... 0. 0. 0.]
68,tt7743400,Jhalki  Boman IraniTannishtha ChatterjeeDivya DuttaSanjay SuriAkhilendra MishraGovind NamdeoYatin KaryekarJoy SenguptaSailesh DubeyBachan PachehraSanchita GoswamiGoraksha SakpalVikram SinghAarti Jha 2019 Regular Movie Drama Not Adult 4,"['Jhalki', 'Boman', 'IraniTannishtha', 'ChatterjeeDivya', 'DuttaSanjay', 'SuriAkhilendra', 'MishraGovind', 'NamdeoYatin', 'KaryekarJoy', 'SenguptaSailesh', 'DubeyBachan', 'PachehraSanchita', 'GoswamiGoraksha', 'SakpalVikram', 'SinghAarti', 'Jha', '2019', 'Regular', 'Movie', 'Drama', 'Not', 'Adult', '4']",jhalki boman iranitannishtha chatterjeedivya duttasanjay suriakhilendra mishragovind namdeoyatin karyekarjoy senguptasailesh dubeybachan pachehrasanchita goswamigoraksha sakpalvikram singhaarti jha 2019 regular movie drama not adult 4,[0. 0. 0. ... 0. 0. 0.]
69,tt9248934,Marjaavaan  Riteish DeshmukhSidharth MalhotraTara SutariaRakul Preet Singh 2019 Long Movie ActionRomance Not Adult 5,"['Marjaavaan', 'Riteish', 'DeshmukhSidharth', 'MalhotraTara', 'SutariaRakul', 'Preet', 'Singh', '2019', 'Long', 'Movie', 'ActionRomance', 'Not', 'Adult', '5']",marjaavaan riteish deshmukhsidharth malhotratara sutariarakul preet singh 2019 long movie actionromance not adult 5,[0. 0. 0. ... 0. 0. 0.]
70,tt9172840,Motichoor Chaknachoor  Nawazuddin SiddiquiAthiya ShettyVibha ChhibberSanjeev VatsaBhumika DubeDevansh Kumar 2019 Regular Movie ComedyRomance Not Adult 3,"['Motichoor', 'Chaknachoor', 'Nawazuddin', 'SiddiquiAthiya', 'ShettyVibha', 'ChhibberSanjeev', 'VatsaBhumika', 'DubeDevansh', 'Kumar', '2019', 'Regular', 'Movie', 'ComedyRomance', 'Not', 'Adult', '3']",motichoor chaknachoor nawazuddin siddiquiathiya shettyvibha chhibbersanjeev vatsabhumika dubedevansh kumar 2019 regular movie comedyromance not adult 3,[0. 0. 0. ... 0. 0. 0.]
