Sr.no,imdb_id,original_title,actors,is_adult,year_of_release,runtime,genres,review
103,tt3224288,Beyond the Clouds,"Ishaan Khattar,Malavika Mohanan,Goutam Ghose,Sharada,Tannishtha Chatterjee,Shashank Shende,Hema Singh,Akash Gopal,Dhwani Rajesh,Amruta Santosh Thakur,Shivam Pujari,",Not Adult,2017,Regular Movie,"Drama,Family",3
104,tt7412738,Nanu Ki Jaanu,"Abhay Deol,Patralekhaa Paul,Rajesh Sharma,Himani Shivpuri,Manu Rishi Chadha,Brijendra Kala,Shefali Rana,Sapna Choudhary,Shreya Narayan,Manoj Pahwa,Gurmeet Singh,Mahendra Shrivas,Reshma Khan,Spandan Chaturvedi,",Not Adult,2018,Regular Movie,"Comedy,Drama,Horror",4
105,tt4979110,Daas Dev,"Yogesh Raj Mishra,",Not Adult,2018,Regular Movie,"Drama,Thriller",4
106,tt6978268,Omerta,"Rajkummar Rao,Rajesh Tailang,Satwant Kaur,",Not Adult,2017,Regular Movie,"Action,Biography,Crime",4
107,tt7098658,Raazi,"Alia Bhatt,Vicky Kaushal,Rajit Kapoor,Shishir Sharma,Ashwath Bhatt,Jaideep Ahlawat,Arif Zakaria,Amruta Khanvilkar,Kanwaljit Singh,Aman Vasishth,Veer Samra,Saloni,Deepak Saini,Sima Pari,",Not Adult,2018,Regular Movie,"Action,Drama,Thriller",1
108,tt8324474,Hope Aur Hum,"Naseeruddin Shah,Kabir Sajid,Virti Vaghani,Sonali Kulkarni,Aamir Bashir,Naveen Kasturia,Beena Banerjee,Neha Chauhan,Tina Sood,Pawan Mahendru,Purushotam Mulani,Deepak Kripalani,Abhishek G. Dixit,Santosh Patil,",Not Adult,2018,Regular Movie,"Comedy,Drama,Family",4
109,tt8175968,High Jack,"Sumeet Vyas,Mantra Mugdh,Sonnalli Seygall,",Not Adult,2018,Regular Movie,Comedy,4
110,tt7260848,Khajoor Pe Atke,"Vinay Pathak,Suneeta Sengupta,Alka Amin,Manoj Pahwa,",Not Adult,2018,Regular Movie,Comedy,4
111,tt6826438,Parmanu: The Story of Pokhran,"John Abraham,Boman Irani,Diana Penty,Anuja Sathe,Vikas Kumar,Yogendra Tiku,Aditya Hitkari,Ajay Shankar,Darshan Pandya,Mark Bennington,",Not Adult,2018,Regular Movie,"Action,Drama,History",1
112,tt8223250,Bioscopewala,"Danny Denzongpa,Geetanjali Thapa,Adil Hussain,Tisca Chopra,Brijendra Kala,Ekavali Khanna,Maya Sarao,Miraya Suri,Prisha Dabbas,Sahra Khan Sahibi,Simon Frenay,Shashi Bhushan,Subroto Sarkar,Sumit Sarkar,",Not Adult,2018,Regular Movie,Drama,2
113,tt6129302,Bhavesh Joshi Superhero,"Harshvardhan Kapoor,Priyanshu Painyuli,Ashish Verma,Shreiyah Sabharwal,Pratap Phad,Chinmay Mandlekar,Nishikant Kamat,Ram Kishan Dhakad,Hrishikesh Joshi,",Not Adult,2018,Long Movie,"Action,Drama",1
114,tt8338746,Phamous,"Jimmy Sheirgill,Shriya Saran,Kay Kay Menon,Pankaj Tripathi,Jackie Shroff,Mahie Gill,Brijendra Kala,Achyut Potdar,Deep Raj Rana,Jameel Khan,Samvedna Suwalka,Karan Patel,Padmavati Rao,Satyadeep Misra,",Not Adult,2018,Regular Movie,"Comedy,Crime,Drama",5
115,tt7431594,Race 3,"Anil Kapoor,Salman Khan,Bobby Deol,Jacqueline Fernandez,Daisy Shah,Saqib Saleem,Freddy Daruwala,",Not Adult,2018,Long Movie,"Action,Thriller",5
116,tt7638344,Dhadak,"Ishaan Khattar,Janhvi Kapoor,Ashutosh Rana,Aditya Kumar,Kharaj Mukherjee,Ankit Bisht,Shalini Kapoor,Aishwarya Narkar,Usha Shree,Sartaj Ansari,Hempushpak Arora,Aishwarya Avinash,Vishwanath Chatterjee,Alok Ranjan Chaudhary,",Not Adult,2018,Regular Movie,"Comedy,Drama,Romance",5
117,tt6452574,Sanju,"Ranbir Kapoor,Paresh Rawal,Manisha Koirala,Vicky Kaushal,Dia Mirza,Anushka Sharma,Sonam Kapoor,Jim Sarbh,Karishma Tanna,Boman Irani,Ashnoor Kaur,Siya,Tabu,Sayaji Shinde,",Not Adult,2018,Long Movie,"Biography,Drama",1
118,tt7695014,Saheb Biwi Aur Gangster 3,"Sanjay Dutt,Jimmy Sheirgill,Mahie Gill,Chitrangda Singh,Kabir Bedi,Deepak Tijori,Pamela Singh Bhutoria,Soha Ali Khan,Nafisa Ali,Deep Raj Rana,Zakir Hussain,Manas Thakkar,Rishina Kandhari,Kanika Dang,",Not Adult,2018,Regular Movie,"Action,Crime,Drama",5
119,tt8060624,Nawabzaade,"Dharmesh Yelande,Punit Pathak,Raghav Juyal,Isha Rikhi,",Not Adult,2018,Regular Movie,"Comedy,Romance",5
120,tt7618184,Mulk,"Taapsee Pannu,Rishi Kapoor,Prateik,Ashutosh Rana,Neena Gupta,Ashrut Jain,Simran Nisha,",Not Adult,2018,Regular Movie,Drama,3
121,tt6514010,Brij Mohan Amar Rahe,"Arjun Mathur,Nidhi Singh,Sheetal Thakur,Manav Vij,Aanchal Chauhan,Sunny Hinduja,Vijayant Kohli,Yogendra Tiku,Lokesh Mittal,Jitendra Gupta,",Not Adult,2017,Regular Movie,"Comedy,Crime,Drama",3
122,tt7919680,Karwaan,"Irrfan Khan,Dulquer Salmaan,Mithila Palkar,Amala Akkineni,Akash Khurana,Kriti Kharbanda,Donna Munshi,Abir Abrar,Beena Banerjee,Siddharth Menon,Adrika Shetty,Sameer Saxena,Kallirroi Tziafeta,Richard John Lovatt,",Not Adult,2018,Regular Movie,"Comedy,Drama",3
123,tt6173990,Gold,"Akshay Kumar,Mouni Roy,Kunal Kapoor,Amit Sadh,Viineet Kumar,Sunny Kaushal,Nikita Dutta,Andrew Havill,Manjit Singh,Christopher James Burton,Kumud Pant,Varun Raj,Sam Succoi,Bhawsheel Sahni,",Not Adult,2018,Long Movie,"Drama,History,Sport",3
124,tt8202612,Satyameva Jayate,"John Abraham,Manoj Bajpayee,Aisha Sharma,Amruta Khanvilkar,Manish Chaudhary,Myrah Dandekar,Devdutta Nage,Nora Fatehi,",Not Adult,2018,Regular Movie,"Action,Thriller",3
125,tt7881542,Happy Phirr Bhag Jayegi,"Sonakshi Sinha,Diana Penty,Jimmy Sheirgill,Ali Fazal,Piyush Mishra,Jassie Gill,Denzil Smith,Jason Tham,Bijou Thaangjam,Jeeveshu Ahluwalia,Gaurav Dixit,Ashu Sharma,",Not Adult,2018,Regular Movie,Comedy,5
126,tt7722258,Genius,"Utkarsh Sharma,Ishita Chauhan,Mithun Chakraborty,Ayesha Jhulka,Nawazuddin Siddiqui,",Not Adult,2018,Long Movie,"Action,Thriller",5
127,tt7609114,Yamla Pagla Deewana Phir Se...,"Dharmendra,Sunny Deol,Bobby Deol,Kriti Kharbanda,Asrani,Satish Kaushik,Binnu Dhillon,",Not Adult,2018,Regular Movie,"Action,Comedy",5
128,tt8108202,Stree,"Rajkummar Rao,Shraddha Kapoor,Pankaj Tripathi,Aparshakti Khurana,Abhishek Banerjee,Ram Kishan Dhakad,Atul Srivastava,Vijay Raaz,Aakash Dabhade,Nora Fatehi,Kriti Sanon,Flora Saini,",Not Adult,2018,Regular Movie,"Comedy,Horror",1
129,tt7162758,Paltan,"Jackie Shroff,Arjun Rampal,Sonu Sood,Gurmeet Choudhary,Abdul Quadir Amin,Siddhant Kapoor,Harshvardhan Rane,Luv Sinha,Abhilash Chaudhary,Esha Gupta,Bijou Thaangjam,Sonal Chauhan,Monica Gill,Dipika Kakar,",Not Adult,2018,Regular Movie,"Action,Drama,History",4
130,tt8011276,Laila Majnu,"Avinash Tiwary,Tripti Dimri,Sumit Kaul,Abrar Qazi,Sahiba Bali,Mir Sarwar,Benjamin Gilani,Parmeet Sethi,Farhana Bhat,Shagufta Ali,Sujata Sehgal,Vasundhara Kaul,Zameer Ashai,Shahid Gulfam,",Not Adult,2018,Regular Movie,"Drama,Romance",1
131,tt2302416,Gali Guleiyan,"Manoj Bajpayee,Ranvir Shorey,Neeraj Kabi,Shahana Goswami,Om Singh,Arbaaz Khan,Shruti Sharma,Ashwath Bhatt,Robin Das,Durga Sharma Shrivastva,",Not Adult,2017,Regular Movie,"Drama,Thriller",4
132,tt8136908,Halkaa,"Paoli Dam,Vipin Katyal,Ranvir Shorey,Tathastu,",Not Adult,2018,Regular Movie,"Drama,Family",4
133,tt8396128,Pataakha,"Sanya Malhotra,Radhika Madan,Sunil Grover,Vijay Raaz,Namit Das,Abhishek Duhan,Saanand Verma,Usha Nagar,Dev Rajora,",Not Adult,2018,Regular Movie,"Action,Comedy,Drama",3
134,tt7720922,Batti Gul Meter Chalu,"Shahid Kapoor,Shraddha Kapoor,Divyendu Sharma,Yami Gautam,Sushmita Mukherjee,Samir Soni,Ashrut Jain,",Not Adult,2018,Long Movie,Drama,3
135,tt3823392,Love Sonia,"Abhishek Bharate,Riya Sisodiya,Mrunal Thakur,Adil Hussain,Kiran Khoje,Saroj Sharma,Bhavik Jain,Sonali Jain,Rahul Goyal,Sai Tamhankar,D.P. Singh,Anupam Kher,Nikita Aggarwal,Ankur Vikal,",Not Adult,2018,Regular Movie,Drama,3
136,tt6923462,Manto,"Nawazuddin Siddiqui,Rasika Dugal,Tahir Raj Bhasin,Nazma Ali Shaikh,Ashwini Giri,Neeraj Sood,Purab Kohli,Swanand Kirkire,Chittaranjan Tripathy,Vihaan Das Maskara,Nishith Dadhich,Sunil Kamath,Priyanka Misal,Suhas Joshi,",Not Adult,2018,Regular Movie,"Biography,Drama",3
137,tt2802062,Ishqeria,"Manish Anand,Raj Babbar,Richa Chadha,Juby Devasia,Lata Gandi,Gurbani,Bikramjeet Kanerwal,Mustaq Khan,Ehsaas Madan,Neil Nitin Mukesh,Rajni Nayyar,Sanaya Pithawalla,Mrudula Sathe,Mrinalini Sharma,",Not Adult,2018,Regular Movie,"Comedy,Romance",5
138,tt5474036,Manmarziyaan,"Taapsee Pannu,Abhishek Bachchan,Vicky Kaushal,Jasmin Bajwa,Ashnoor Kaur,Swairaj Sandhu,Neelu Kohli,Poonam Shah,Priyanka Shah,Sukhmani Sadana,Saurabh Sachdeva,Arshpreet Singh,",Not Adult,2018,Long Movie,Romance,3
139,tt8852558,Mitron,"Jackky Bhagnani,Kritika Kamra,Prateik,Perlene Bhersaina,Rishi Panchal,Neha Reddy,",Not Adult,2018,Regular Movie,Comedy,3
140,tt7147540,Sui Dhaaga: Made in India,"Anushka Sharma,Varun Dhawan,Raghuvir Yadav,Ashish Verma,Siddharth Bhardwaj,Komal Chhabria,Namit Das,Anirban Bhattacharyya,Jeetendra Shastri,Komal Singh,Priyanka Arya,Sidharth Bhardwaj,Yamini Das,Mahesh Sharma,",Not Adult,2018,Regular Movie,"Comedy,Drama",3
141,tt6514196,Baazaar,"Radhika Apte,Saif Ali Khan,Chitrangda Singh,Danish Husain,Denzil Smith,Pawan Chopra,Manish Chaudhary,Rohan Vinod Mehra,Karan Singh Chhabra,Mukesh Hariawala,Sahil Sangha,Mayur Bansiwal,Sonia Balani,Sai Gundewar,",Not Adult,2018,Regular Movie,"Crime,Drama,Thriller",3
142,tt8426854,Jalebi,"Rhea Chakraborty,Varun Mitra,Digangana Suryavanshi,Arya Poorti,Mahesh Thakur,",Not Adult,2018,Regular Movie,Drama,3
143,tt7526836,FryDay,"Govinda,Varun Sharma,Sanjay Mishra,Rajesh Sharma,Digangana Suryavanshi,Prabhleen Sandhu,",Not Adult,2018,Regular Movie,Comedy,4
144,tt8239946,Tumbbad,"Sohum Shah,Jyoti Malshe,Anita Date,Ronjini Chakraborty,Deepak Damle,",Not Adult,2018,Regular Movie,"Drama,Fantasy,Horror",1
145,tt8427036,Helicopter Eela,"Kajol,Riddhi Sen,Tota Roy Chowdhury,Neha Dhupia,",Not Adult,2018,Regular Movie,Drama,4
146,tt7607940,Namaste England,"Arjun Kapoor,Parineeti Chopra,Atul Sharma,Aditya Seal,Joakim Skarli,Sammy John Heaney,Shreya Mehta,Vaunisha Kapoor,Sonia Goswami,Hiten Patel,Satish Kaushik,Manoj Anand,Katie Iqbal,Alankrita Sahai,",Not Adult,2018,Regular Movie,"Comedy,Drama,Romance",5
147,tt8108198,Andhadhun,"Ayushmann Khurrana,Tabu,Radhika Apte,Anil Dhawan,Manav Vij,Ashwini Kalsekar,Chhaya Kadam,Zakir Hussain,Rashmi Agdekar,Abhishek Shukla,Mohini Kewalramani,Nikitasha Kapoor,Saumin Patel,Hera Sajid,",Not Adult,2018,Regular Movie,"Crime,Thriller",1
148,tt7725596,Badhaai Ho,"Ayushmann Khurrana,Sanya Malhotra,Neena Gupta,Gajraj Rao,Surekha Sikri,Sheeba Chaddha,Shardul Rana,Rahul Tewari,Arun Kalra,",Not Adult,2018,Regular Movie,"Comedy,Drama",1
149,tt1971310,5 Weddings,"Nargis Fakhri,Rajkummar Rao,Bo Derek,Candy Clark,Anneliese van der Pol,Suvinder Vicky,Mariana Paola Vicente,Saru Maini,Robert Palmer Watkins,Dawn Richard,",Not Adult,2018,Regular Movie,"Comedy,Drama,Romance",5
150,tt7274806,Kaashi in Search of Ganga,"Aishwarya Devan,Kranti Prakash Jha,Manoj Joshi,Sharman Joshi,Shahnawaz Khan,Zara Khan,Mugdha Meharia,Akhilendra Mishra,Govind Namdeo,Manoj Pahwa,Gauri Shankar,Priyanka Singh,Mehul Surana,Joginder Tiwari,",Not Adult,2018,Regular Movie,Thriller,4
151,tt2759338,Dassehra,"Neil Nitin Mukesh,Tina Desai,Manish Vatssalya,Govind Namdev,Ashwini Kalsekar,Murli Sharma,Shubhangi Gokhale,Scarlett Mellish Wilson,Pankaj Jha,Nisa Deys,Pooja Welling,",Not Adult,2018,Regular Movie,"Action,Thriller",5
152,tt9070934,The Journey of Karma,"Shakti Kapoor,Poonam Pandey,",Not Adult,2018,Regular Movie,Drama,4
153,tt6144958,Jack & Dil,"Amit Sadh,Arbaaz Khan,Sonal Chauhan,Evelyn Sharma,Rajdeep Choudhury,Sudip Sarangi,Sachin Parikh,",Not Adult,2018,Regular Movie,"Comedy,Family",4
154,tt4949324,Mohalla Assi,"Sunny Deol,Sakshi Tanwar,Ravi Kishan,Saurabh Shukla,Mukesh Tiwari,Rajendra Gupta,Mithilesh Chaturvedi,Seema Azmi,",Not Adult,2015,Regular Movie,"Comedy,Drama",3
155,tt8458202,Pihu,"Rahul Bagga,Pihu Myra Vishwakarma,",Not Adult,2018,Regular Movie,"Drama,Thriller",3
156,tt2150177,Bhaiaji Superhit,"Sunny Deol,Preity Zinta,Arshad Warsi,Ameesha Patel,Shreyas Talpade,Jaideep Ahlawat,Sanjay Mishra,Brijendra Kala,Amit Mistry,Hemant Pandey,Mukul Dev,Pankaj Tripathi,Ranjeet,Ashmita Kaur Bakshi,",Not Adult,2018,Regular Movie,"Action,Comedy,Drama",5
157,tt6747420,Rajma Chawal,"Amyra Dastur,Aparshakti Khurana,Rishi Kapoor,Mukesh Chhabra,Nirmal Rishi,Sheeba Chaddha,Brijendra Kala,Manu Rishi Chadha,Anirudh Tanwar,Harish Khanna,Diksha Juneja,Jeetendra Shastri,Mahesh Balraj,Chirag Khatri,",Not Adult,2018,Regular Movie,"Comedy,Drama,Family",3
158,tt6527426,Zero,"Shah Rukh Khan,Anushka Sharma,Katrina Kaif,Mohammed Zeeshan Ayyub,Abhay Deol,Madhavan,",Not Adult,2018,Long Movie,"Comedy,Drama,Romance",3
159,tt7212726,Simmba,"Ranveer Singh,Sara Ali Khan,Sonu Sood,Ashutosh Rana,Siddarth Jadhav,Vaidehi Parshurami,Ulka Gupta,Suchitra Bandekar,Sulabha Arya,Ashwini Kalsekar,Neha Mahajan,Nandu Madhav,Shriswara,Sarita Joshi,",Not Adult,2018,Long Movie,"Action,Comedy,Drama",3
160,tt5956100,Tiger Zinda Hai,"Salman Khan,Katrina Kaif,Anupriya Goenka,Paresh Rawal,Nawab Shah,Zachary Coffin,Angad Bedi,Kumud Mishra,Danish Bhatt,Ryan Sturz,Girish Karnad,Kashmira Irani,Varun V. Sharma,Vibhoutee Sharma,",Not Adult,2017,Long Movie,"Action,Adventure,Thriller",3
161,tt1806913,Golmaal Again,"Ajay Devgn,Arshad Warsi,Tusshar Kapoor,Shreyas Talpade,Kunal Khemu,Parineeti Chopra,Tabu,Neil Nitin Mukesh,Prakash Raj,Johnny Lever,Sanjay Mishra,Mukesh Tiwari,Uday Tikekar,Vrajesh Hirjee,",Not Adult,2017,Regular Movie,"Action,Comedy,Fantasy",5
162,tt5456546,Judwaa 2,"Varun Dhawan,Jacqueline Fernandez,Taapsee Pannu,Anupam Kher,Sachin Khedekar,Prachee Shah Paandya,Upasna Singh,Rajpal Yadav,Vivan Bhatena,Zakir Hussain,Manoj Joshi,Charlie Carter,Fernanda Diniz,Benny Bereal,",Not Adult,2017,Regular Movie,"Action,Comedy",5
163,tt5764024,OK Jaanu,"Shraddha Kapoor,Naseeruddin Shah,Aditya Roy Kapoor,Srishti Shrivastava,Kitu Gidwani,Vibhoutee Sharma,Sarika Singh,Sanjay Gurbaxani,Jasmeet Singh Bhatia,Paul Varghese,Anil Khopkar,Leela Samson,Balkrishna Doshi,Neeraj Goswami,",Not Adult,2017,Regular Movie,"Drama,Romance",3
164,tt6334874,Coffee with D,"Sunil Grover,Zakir Hussain,Dipannita Sharma,Rajesh Sharma,",Not Adult,2017,Regular Movie,Comedy,5
165,tt5460276,Kaabil,"Hrithik Roshan,Yami Gautam,Ronit Roy,Rohit Roy,Narendra Jha,Girish Kulkarni,Sahidur Rahaman,Suresh Menon,",Not Adult,2017,Regular Movie,"Action,Drama,Thriller",3
166,tt3405236,Raees,"Raj Arjun,Shubham Chintamani,Shubham Tukaram,Yug,Sagar,Sheeba Chaddha,Loveleen Mishra,Utkarsh Mazumdar,Prasoon Narayan,Avinash Razdan,Nishad Raj Rana,Ashok,Atul Kulkarni,Mahendra Shrivas,",Not Adult,2017,Regular Movie,"Action,Crime,Drama",3
167,tt5970844,Thugs of Hindostan,"Aamir Khan,Katrina Kaif,Amitabh Bachchan,Fatima Sana Shaikh,Lloyd Owen,Ronit Roy,Joe Azzopardi,Terence J. Rotolo,Mohammed Zeeshan Ayyub,Sharat Saxena,Shaji Chaudhary,Satyadev Kancharana,Bilal Hossein,Abdul Quadir Amin,",Not Adult,2018,Long Movie,"Action,Adventure",5
168,tt6467380,Hind Ka Napak Ko Jawab,"Gurmeet Ram Rahim Singh,Honeypreet Insan,",Not Adult,2017,Regular Movie,"Action,Comedy",3
169,tt6296236,Running Shaadi,"Arsh Bajwa,Taapsee Pannu,Richa Meena,Amit Sadh,Inder Pal Singh,Brijendra Kala,",Not Adult,2017,Regular Movie,"Comedy,Romance",3
170,tt6299040,The Ghazi Attack,"Rana Daggubati,Kay Kay Menon,Atul Kulkarni,Om Puri,Nassar,Rahul Singh,Milind Gunaji,Taapsee Pannu,",Not Adult,2017,Regular Movie,"Action,Thriller,War",1
171,tt6467738,Irada,"Naseeruddin Shah,Arshad Warsi,Divya Dutta,Sharad Kelkar,Sagarika Ghatge,Rajesh Sharma,Rumana Molla,Nikhil Pandey,Prashantt Guptha,Diwakar Kumar,Harmeet Kaur,Savita Bhatti,Prince Soni,Rohan Shah,",Not Adult,2017,Regular Movie,"Drama,Mystery,Thriller",3
172,tt4909752,Rangoon,"Kangana Ranaut,Shahid Kapoor,Saif Ali Khan,Manav Vij,Ujjwal Chopra,Kuldeep Sareen,Saharsh Kumar Shukla,Rushad Rana,Shriswara Dubey,Gajraj Rao,Pooja Sarup,Atul Kumar,Richard McCabe,Alex Avery,",Not Adult,2017,Long Movie,"Action,Drama,History",3
173,tt6499258,Wedding Anniversary,"Nana Patekar,Mahie Gill,Priyanshu Chatterjee,",Not Adult,2017,Regular Movie,Drama,4
174,tt5756052,Jeena Isi Ka Naam Hai,"Arbaaz Khan,Himansh Kohli,Ashutosh Rana,Manjari Fadnnis,Prem Chopra,Rati Agnihotri,Supriya Pathak,Aayam Mehta,Hannah Panneriy,Roma Bali,Ashok Banthia,Raju Kher,Poonam Labana,Bhanu Pratap Singh,",Not Adult,2017,Long Movie,Drama,4
175,tt6277440,Badrinath Ki Dulhania,"Varun Dhawan,Alia Bhatt,Sahil Vaid,Swanand Kirkire,Rituraj Singh,Yash Sinha,Rajendra Sethi,Brahma Mishra,Shweta Basu Prasad,Leena Prabhu,Kanupriya Pandit,Sukhmani Lamba,Akansha Singh,Gauhar Khan,",Not Adult,2017,Regular Movie,"Comedy,Drama,Romance",3
176,tt6206564,Trapped,"Rajkummar Rao,Geetanjali Thapa,Shiladitya Sen,Rahul Patel,Rahul Dutta,Vishwas,Girish,Malay Garg,Rajiv Khanna,Yogendra Vikram Singh,Patrick Graham,Hardik Mehta,Vivek Soni,Anup Rupanwar,",Not Adult,2016,Regular Movie,"Action,Drama,Thriller",3
177,tt5896934,Aa Gaya Hero,"Govinda,Richa Sharma,Poonam Pandey,Sweta Sharma,Chandrachur Singh,Makrand Deshpande,",Not Adult,2017,Regular Movie,Action,5
178,tt5046500,Mantra,"Rajat Kapoor,Kalki Koechlin,Shiv Panditt,Adil Hussain,Lushin Dubey,",Not Adult,2017,Regular Movie,"Drama,Family",4
179,tt5502766,Phillauri,"Anushka Sharma,Diljit Dosanjh,Suraj Sharma,Mehreen Pirzada,Manav Vij,Salima Raza,Raza Murad,Abhishek Banerjee,Nidhi Bisht,Sunil Mehra,Suparna Marwah,Hobby Dhaliwal,Shabnam Vadhera,Hassan Saad,",Not Adult,2017,Regular Movie,"Comedy,Drama,Fantasy",3
180,tt5785200,Machine,"Kiara Advani,Rishabh Arora,Mustafa Burmawala,Shabbir Burmawala,Carla Dennis,Supriya Karnik,Johnny Lever,Mridanjali Rawal,Ronit Roy,Sharat Saxena,Kishori Shahane,Eshaan Shanker,Dalip Tahil,Vivek Vaswani,",Not Adult,2017,Regular Movie,"Action,Mystery,Romance",5
181,tt6611040,Bhanwarey,"Shaurya Singh,Karhan Dev,Jashan Singh Kohli,Priyanka Shukla,Manoj Bakshi,",Not Adult,2017,Regular Movie,Comedy,4
182,tt6058394,Anaarkali of Aarah,"Pankaj Tripathi,Swara Bhaskar,Sanjay Mishra,Mayur More,Harsh Hansraj,Ishtiyak Khan,Vishwa Bhanu,Suman Patel,",Not Adult,2017,Regular Movie,Drama,3
183,tt6170954,Naam Shabana,"Taapsee Pannu,Akshay Kumar,Manoj Bajpayee,Taher Shabbir,Virendra Saxena,Prithviraj Sukumaran,Danny Denzongpa,Madhurima Tuli,Murli Sharma,Anupam Kher,",Not Adult,2017,Regular Movie,"Action,Thriller",3
184,tt5997928,Hotel Salvation,"Adil Hussain,Lalit Behl,Geetanjali Kulkarni,Palomi Ghosh,Navnindra Behl,Anil K. Rastogi,",Not Adult,2016,Regular Movie,"Comedy,Drama",3
185,tt5785116,Begum Jaan,"Amitabh Bachchan,Flora Saini,Vidya Balan,Naseeruddin Shah,Pallavi Sharda,Chunky Pandey,Gauhar Khan,Mishti,Priyanka Setia,Rajesh Sharma,Ashish Vidyarthi,Rajit Kapoor,Vivek Mushran,Pitobash,",Not Adult,2017,Regular Movie,"Action,Drama,History",3
186,tt5775220,Noor,"Sunny Leone,Sonakshi Sinha,Purab Kohli,Chloé Booyens,Rudhraksh Jaiswal,Manish Chaudhary,Suchitra Pillai,Sippora Zoutewelle,Smita Tambe,Vaibhav Raj Gupta,Kanan Gill,Gareth Lawrence,Shibani Dandekar,M.K. Raina,",Not Adult,2017,Regular Movie,"Comedy,Drama",5
187,tt6752836,Ek Rani Aisi Bhi Thi,"Hema Malini,Vinod Khanna,Sachin Khedekar,Rajesh Shringarpure,",Not Adult,2013,Regular Movie,"Biography,History",5
188,tt5543746,Maatr,"Raveena Tandon,Madhur Mittal,Siddharth Bhardwaj,Anurag Arora,Saheem Khan,Piyush Kaushik,Rushad Rana,Kuldeep Sharma,Alisha Khan,Divya Jagdale,Bhuvan Kaila,Sidharth Bhardwaj,Neetu Chaudhary,Deepak Mor,",Not Adult,2017,Regular Movie,Thriller,5
189,tt5742874,Sarkar 3,"Amitabh Bachchan,Yami Gautam,Abhishek Bachchan,Jackie Shroff,Manoj Bajpayee,Amit Sadh,Rohini Hattangadi,Ronit Roy,Supriya Pathak,Bharat Dabholkar,Parag Tyagi,Bajrangbali Singh,",Not Adult,2017,Regular Movie,"Action,Crime,Drama",5
190,tt6642396,Jattu Engineer,"Amardeep Insan,Ashok Insan,Divya Insan,Ishwar Insan,Jaswinder Insan,Manoj Insan,Rajesh Insan,Rakesh Insan,Raman Insan,Randhir Insan,Satish Insan,Satyawan Insan,Sukhottam Insan,Vishu Insan,",Not Adult,2017,Regular Movie,Comedy,3
191,tt5474042,Half Girlfriend,"Shraddha Kapoor,Dalip Sondhi,Arjun Kapoor,Vikrant Massey,Rhea Chakraborty,Greg Kriek,Anisa Butt,Carishma Basday,Seema Biswas,Paula McGlynn,Adam Davenport,Vikas Mandaliya,Aaron Latta-Morissette,Hugo Salazar Jr.,",Not Adult,2017,Regular Movie,"Drama,Romance",5
192,tt5472374,Meri Pyaari Bindu,"Ayushmann Khurrana,Parineeti Chopra,Anirban Chakraborty,Malvika Sitlani,Nishant Dahiya,Chandrachoor Rai,Prakash Belawadi,Amrita Bagchi,Aarnaa Sharma,Rajatabha Dutta,Kharaj Mukherjee,Abish Mathew,June Malia,Aparajita Adhya,",Not Adult,2017,Regular Movie,"Comedy,Drama,Romance",3
193,tt4640206,Sachin,"Sachin Tendulkar,Mayur More,Mayuresh Pem,",Not Adult,2017,Regular Movie,"Documentary,Sport",1
194,tt5764096,Hindi Medium,"Irrfan Khan,Saba Qamar,Dishita Sehgal,Deepak Dobriyal,Swati Das,Amrita Singh,Sumit Gulati,Angshuman Nandi,Neha Dhupia,Sahani,Arha Mahajan,Shiva Kumar,Sachin Kumar,Kiran Khoje,",Not Adult,2017,Regular Movie,"Comedy,Drama",1
195,tt5544662,Sweetiee Weds NRI,"Himansh Kohli,Zoya Afroz,Darshan Jariwala,Kiran Juneja,Adi Irani,Ankit Arora,Shekhar Shukla,Shreyas Porus Pardiwalla,Babloo Mukherji,Farzil Pardiwalla,Vikrant Sakhalkar,Sadhvi Singh,Arjun Singh Mehta,",Not Adult,2017,Regular Movie,"Comedy,Drama,Romance",5
196,tt4552486,Dobaara: See Your Evil,"Adil Hussain,Huma Qureshi,Madalina Bellariu Ion,Lisa Ray,Saqib Saleem,",Not Adult,2017,Regular Movie,"Horror,Mystery",5
197,tt4493550,Flat 211,"Jayesh Raj,Sonal Singh,Samonica Shrivastava,Digvijay Singh,Danish Kohli,Gautam Vig,Arif Bhaldar,Rahul Taneja,Pooja Gajria,Shailesh Upadhyay,Moumita Moitra,Piya Bhatnagar,Ravi Kaiwart,Jai Soni,",Not Adult,2017,Regular Movie,"Crime,Mystery,Thriller",4
198,tt6033536,Dear Maya,"Manisha Koirala,Madiha Imam,Shreya Chaudhary,",Not Adult,2017,Regular Movie,"Drama,Romance",4
199,tt5542802,Raabta,"Deepika Padukone,Kriti Sanon,Sushant Singh Rajput,Rajkummar Rao,Varun Sharma,Jim Sarbh,Vikas Verma,Karan Singh Chhabra,Suneel Sinha,Manpreet Toor,Rina Fatania,Nidhi Subbaiah,Rachita Singh,Jashan Singh Kohli,",Not Adult,2017,Regular Movie,"Action,Adventure,Drama",5
200,tt6537508,Behen Hogi Teri,"Rajkummar Rao,Shruti Haasan,Gautam Gulati,Darshan Jariwala,Ninad Kamat,Ranjeet,",Not Adult,2017,Regular Movie,Comedy,3
